SKU_ID,Warehouse_ID,Warehouse_Name,Product_Category,ABC_Class,Supplier_ID,Unit_Cost,Unit_Price,Lead_Time_Days,Lead_Time_Variability_Days,Avg_Daily_Demand,Demand_Std_Dev,Units_Sold_YTD,Current_Stock,Stockout_Events_YTD,Avg_Stockout_Duration_Days,Units_Lost_YTD,Holding_Cost_Per_Unit,Static_Reorder_Point,Demand_Forecast_AI,AI_Reorder_Point,Static_Order_Qty_Units,AI_Order_Qty_Units,Forecast_Model,Forecast_MAPE_Pct,Forecast_Bias_Pct,Forecast_Sigma_Daily,Is_Intermittent,Reorder_Flag,Snapshot_Date
SKU-0202,WH-PEN-04,Penang,Apparel & Textiles,B,SUP-025,12.75,17.35,27,5.6,17.775,12.646,4604,1861,1,8.0,178,2.52,597,275,369,1683,1522,seasonal_index,13.4,13.4,14.22,0,0,2026-08-31
SKU-0203,WH-PEN-04,Penang,Medical Supplies,A,SUP-036,21.69,49.61,22,3.7,78.696,37.922,20669,2429,0,0.0,0,4.29,2656,2015,1791,2714,2455,combination,43.8,43.8,40.521,0,0,2026-08-31
SKU-0204,WH-PEN-04,Penang,Consumer Electronics,C,SUP-038,17.18,28.33,20,4.1,9.515,6.517,2081,500,1,1.0,21,3.4,218,342,267,1060,959,combination,19.9,-19.9,5.316,0,0,2026-08-31
SKU-0205,WH-PEN-04,Penang,Consumer Electronics,C,SUP-012,37.92,86.8,20,4.0,2.285,1.892,614,102,1,1.0,2,7.51,59,76,65,350,316,seasonal_index,27.6,27.6,1.977,0,0,2026-08-31
SKU-0206,WH-PEN-04,Penang,Industrial Components,C,SUP-040,6.67,9.25,40,7.0,29.414,23.148,6847,1170,1,10.0,241,1.32,1166,934,1473,2991,2706,holt_winters,0.9,-0.9,21.91,0,1,2026-08-31
SKU-0207,WH-PEN-04,Penang,Consumer Electronics,A,SUP-026,42.91,73.93,23,3.1,18.871,11.508,4379,742,2,1.0,33,8.5,517,464,420,944,854,combination,3.8,-3.8,8.113,0,0,2026-08-31
SKU-0208,WH-PEN-04,Penang,Automotive Parts,B,SUP-003,49.9,70.76,30,7.9,17.315,11.292,3864,758,0,0.0,0,9.88,786,295,390,839,759,snaive,39.5,39.5,10.572,0,0,2026-08-31
SKU-0209,WH-PEN-04,Penang,Consumer Electronics,A,SUP-038,35.2,51.1,22,3.0,28.392,19.223,7438,98,0,0.0,0,6.97,868,1152,999,1279,1157,holt_winters,12.9,-12.9,19.98,0,1,2026-08-31
SKU-0210,WH-PEN-04,Penang,Medical Supplies,C,SUP-006,12.82,16.67,18,5.3,11.362,7.728,2500,921,0,0.0,0,2.54,378,341,251,1340,1212,combination,23.9,-23.9,6.616,0,0,2026-08-31
SKU-0211,WH-PEN-04,Penang,Automotive Parts,C,SUP-024,6.68,9.06,38,5.7,8.792,5.321,2218,1264,1,3.0,22,1.32,363,220,334,1635,1479,seasonal_index,3.2,-3.2,5.4,0,0,2026-08-31
SKU-0212,WH-PEN-04,Penang,Automotive Parts,A,SUP-032,50.11,111.37,44,12.4,39.23,29.466,6832,171,5,15.2,2717,9.92,1234,1044,1857,1260,1140,seasonal_index,10.1,10.1,29.797,0,1,2026-08-31
SKU-0213,WH-PEN-04,Penang,Consumer Electronics,A,SUP-010,12.67,19.07,30,9.0,241.808,134.539,46363,0,6,7.5,12937,2.51,5800,7668,8986,6219,5626,seasonal_index,14.6,-14.6,146.276,0,1,2026-08-31
SKU-0214,WH-PEN-04,Penang,FMCG Household,C,SUP-011,0.65,1.16,11,1.4,33.586,20.066,8511,2966,0,0.0,0,0.15,1003,923,447,9481,8576,seasonal_index,0.9,-0.9,19.872,0,0,2026-08-31
SKU-0215,WH-PEN-04,Penang,Automotive Parts,B,SUP-020,16.57,27.05,40,4.9,13.885,11.161,3142,246,2,8.5,288,3.28,422,425,688,1304,1179,combination,13.6,13.6,11.737,0,1,2026-08-31
SKU-0216,WH-PEN-04,Penang,FMCG Household,C,SUP-036,0.74,1.16,9,3.0,129.715,82.302,31183,2038,0,0.0,0,0.15,2801,4113,1633,18633,16855,combination,11.6,-11.6,80.885,0,0,2026-08-31
SKU-0217,WH-PEN-04,Penang,Consumer Electronics,B,SUP-009,32.03,54.42,28,6.0,9.46,5.906,2566,364,1,5.0,60,6.34,274,261,300,774,700,combination,7.7,7.7,6.55,0,0,2026-08-31
SKU-0218,WH-PEN-04,Penang,Consumer Electronics,B,SUP-027,35.38,49.65,20,5.2,18.422,10.624,3992,453,1,2.0,28,7.01,473,483,383,1027,929,combination,7.6,-7.6,8.347,0,0,2026-08-31
SKU-0219,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-019,5.2,12.26,21,2.2,15.534,11.109,3212,1052,0,0.0,0,1.03,570,627,507,2461,2226,combination,11.1,-11.1,8.967,0,0,2026-08-31
SKU-0220,WH-PEN-04,Penang,Industrial Components,C,SUP-005,4.83,9.95,40,6.8,11.54,8.246,2499,1859,1,5.0,44,0.96,356,359,543,2197,1987,holt_winters,15.2,-15.2,6.196,0,0,2026-08-31
SKU-0221,WH-PEN-04,Penang,Industrial Components,C,SUP-029,7.02,13.68,38,8.6,2.537,2.309,561,467,3,4.3,36,1.39,73,80,122,856,774,combination,32.5,-32.5,2.031,0,0,2026-08-31
SKU-0222,WH-PEN-04,Penang,Medical Supplies,C,SUP-034,11.61,18.99,17,5.5,2.099,2.026,538,204,0,0.0,0,2.3,63,63,52,605,548,combination,9.2,9.2,2.328,0,0,2026-08-31
SKU-0223,WH-PEN-04,Penang,Automotive Parts,C,SUP-024,7.84,10.81,39,6.5,0.466,0.786,116,18,0,0.0,0,1.55,15,21,36,347,314,croston_sba,40.6,-40.6,0.796,1,1,2026-08-31
SKU-0224,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-008,10.14,22.61,27,7.9,4.575,3.731,886,941,0,0.0,0,2.01,159,141,149,956,865,combination,16.5,-16.5,2.581,0,0,2026-08-31
SKU-0225,WH-PEN-04,Penang,Industrial Components,C,SUP-007,10.45,15.9,29,7.7,6.51,5.955,1623,659,2,4.0,69,2.07,156,181,228,1124,1016,combination,29.0,29.0,5.987,0,0,2026-08-31
SKU-0226,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-017,5.07,6.65,24,3.1,7.164,6.039,1676,189,1,8.0,90,1.0,170,161,173,1696,1534,combination,15.7,-15.7,5.478,0,0,2026-08-31
SKU-0227,WH-PEN-04,Penang,Consumer Electronics,A,SUP-021,28.68,43.67,19,3.3,123.74,88.971,33445,5358,0,0.0,0,5.68,4689,2696,2437,2957,2675,seasonal_index,4.8,-4.8,101.735,0,0,2026-08-31
SKU-0228,WH-PEN-04,Penang,Medical Supplies,B,SUP-023,12.42,25.14,20,3.2,50.438,25.083,11467,1644,0,0.0,0,2.46,1406,1940,1447,2869,2595,seasonal_index,1.5,1.5,20.902,0,0,2026-08-31
SKU-0229,WH-PEN-04,Penang,Automotive Parts,C,SUP-010,5.08,9.14,35,7.4,2.041,1.807,492,683,5,3.0,34,1.01,43,50,76,901,815,combination,2.8,2.8,1.799,0,0,2026-08-31
SKU-0230,WH-PEN-04,Penang,Consumer Electronics,B,SUP-021,13.16,25.82,24,6.2,19.225,14.666,4788,1368,0,0.0,0,2.61,645,448,455,1720,1556,combination,29.0,29.0,12.002,0,0,2026-08-31
SKU-0231,WH-PEN-04,Penang,Consumer Electronics,B,SUP-012,54.45,110.16,20,4.2,9.14,6.056,2179,178,0,0.0,0,10.78,308,225,195,583,528,combination,4.7,-4.7,6.073,0,1,2026-08-31
SKU-0232,WH-PEN-04,Penang,Industrial Components,C,SUP-028,3.04,4.32,39,6.3,5.584,4.97,1290,1034,2,6.5,58,0.6,114,219,331,1933,1748,holt_winters,22.2,-22.2,4.451,0,0,2026-08-31
SKU-0233,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-032,7.7,17.21,29,7.9,16.951,13.785,4533,2023,2,6.5,260,1.52,544,355,485,2116,1914,seasonal_index,2.4,-2.4,15.989,0,0,2026-08-31
SKU-0234,WH-PEN-04,Penang,Automotive Parts,B,SUP-027,28.01,45.01,44,10.8,11.203,9.143,2553,682,3,8.3,271,5.55,397,297,542,900,814,seasonal_index,2.1,-2.1,9.789,0,0,2026-08-31
SKU-0235,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-001,5.46,9.93,21,4.8,11.871,9.065,2514,1312,0,0.0,0,1.08,393,402,339,2101,1900,combination,24.7,-24.7,7.575,0,0,2026-08-31
SKU-0236,WH-PEN-04,Penang,FMCG Household,B,SUP-040,2.1,2.7,11,2.6,106.679,70.408,26736,10216,0,0.0,0,0.42,3709,3267,1626,10099,9134,combination,20.8,20.8,78.425,0,0,2026-08-31
SKU-0237,WH-PEN-04,Penang,Medical Supplies,C,SUP-001,21.51,50.92,23,3.6,5.233,3.335,1168,673,1,5.0,14,4.26,112,156,142,702,635,combination,17.2,-17.2,2.87,0,0,2026-08-31
SKU-0238,WH-PEN-04,Penang,FMCG Household,B,SUP-040,3.61,5.32,9,2.4,48.225,25.07,12670,2256,0,0.0,0,0.71,1581,1339,514,5222,4724,holt_winters,32.4,32.4,22.74,0,0,2026-08-31
SKU-0239,WH-PEN-04,Penang,Consumer Electronics,A,SUP-002,21.32,28.14,20,3.9,438.318,271.838,101892,12090,2,2.0,1318,4.22,12537,9169,7651,6458,5841,seasonal_index,37.8,37.8,209.055,0,0,2026-08-31
SKU-0240,WH-PEN-04,Penang,Consumer Electronics,B,SUP-021,24.74,40.23,21,4.0,14.805,9.664,3140,1058,0,0.0,0,4.9,406,449,366,1101,996,combination,3.3,-3.3,6.866,0,0,2026-08-31
SKU-0241,WH-PEN-04,Penang,FMCG Household,B,SUP-005,1.4,1.91,9,1.2,205.033,106.255,47690,9776,0,0.0,0,0.28,7452,6618,2447,17147,15510,combination,10.0,-10.0,93.569,0,0,2026-08-31
SKU-0242,WH-PEN-04,Penang,FMCG Household,C,SUP-004,2.28,3.14,10,2.5,41.016,26.535,11001,1808,0,0.0,0,0.45,1656,1298,597,6049,5472,combination,5.3,5.3,31.697,0,0,2026-08-31
SKU-0243,WH-PEN-04,Penang,Industrial Components,B,SUP-028,27.6,49.97,29,7.3,12.2,9.095,2901,326,0,0.0,0,5.46,518,379,430,947,857,holt_winters,6.3,-6.3,7.122,0,1,2026-08-31
SKU-0244,WH-PEN-04,Penang,Medical Supplies,C,SUP-030,7.71,12.07,17,3.1,10.458,6.333,2520,736,0,0.0,0,1.53,411,334,231,1657,1498,combination,36.9,36.9,6.096,0,0,2026-08-31
SKU-0245,WH-PEN-04,Penang,Automotive Parts,B,SUP-005,20.54,45.83,39,12.3,9.885,7.137,2279,502,3,8.0,350,4.07,295,275,441,987,893,combination,13.7,-13.7,8.105,0,0,2026-08-31
SKU-0246,WH-PEN-04,Penang,FMCG Household,C,SUP-040,3.94,5.92,8,2.5,20.153,11.961,4740,1360,0,0.0,0,0.78,664,561,202,3221,2913,holt_winters,4.2,4.2,11.192,0,0,2026-08-31
SKU-0247,WH-PEN-04,Penang,Automotive Parts,C,SUP-013,7.28,14.04,33,4.2,8.019,5.461,1767,1133,0,0.0,0,1.44,286,218,281,1495,1353,ma28,10.1,-10.1,4.417,0,0,2026-08-31
SKU-0248,WH-PEN-04,Penang,Industrial Components,C,SUP-013,19.59,31.91,35,9.6,3.044,2.771,728,399,1,3.0,12,3.88,96,85,122,561,508,combination,12.1,-12.1,2.342,0,0,2026-08-31
SKU-0249,WH-PEN-04,Penang,Industrial Components,B,SUP-012,28.62,52.76,26,5.2,20.164,16.916,4814,1042,0,0.0,0,5.67,634,699,748,1195,1081,seasonal_index,1.0,1.0,16.996,0,0,2026-08-31
SKU-0250,WH-PEN-04,Penang,Medical Supplies,B,SUP-019,5.76,10.21,16,5.6,50.282,30.695,12193,2395,0,0.0,0,1.14,1812,1721,1126,4208,3806,combination,7.4,7.4,31.588,0,0,2026-08-31
SKU-0001,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-003,0.71,0.93,10,2.5,38.414,23.954,9862,8657,0,0.0,0,0.21,1253,1075,477,8570,7752,combination,23.4,23.4,22.884,0,0,2026-08-31
SKU-0002,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-019,9.02,12.35,14,4.0,2.997,2.228,800,652,0,0.0,0,2.68,71,110,66,670,606,holt_winters,0.5,0.5,2.352,0,0,2026-08-31
SKU-0003,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-025,1.74,3.87,9,1.7,9.189,5.614,2323,969,0,0.0,0,0.52,327,259,101,2664,2409,combination,9.8,9.8,4.755,0,0,2026-08-31
SKU-0004,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-039,13.13,16.91,32,3.3,52.411,31.842,11954,2952,1,8.0,408,3.9,1929,1543,1866,2323,2101,seasonal_index,11.6,11.6,23.699,0,0,2026-08-31
SKU-0005,WH-SIN-01,Singapore Central,Consumer Electronics,C,SUP-022,24.26,34.06,16,4.0,5.384,3.958,1422,133,2,6.5,85,7.21,95,131,98,548,495,seasonal_index,6.5,-6.5,4.342,0,0,2026-08-31
SKU-0006,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-014,10.71,13.93,26,9.0,2.893,2.49,650,558,1,9.0,39,3.18,64,47,58,604,547,combination,5.8,5.8,2.045,0,0,2026-08-31
SKU-0007,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-023,0.55,0.74,6,1.0,373.584,231.378,86132,13170,0,0.0,0,0.16,11747,11507,3073,30618,27695,snaive,5.8,-5.8,191.582,0,0,2026-08-31
SKU-0008,WH-SIN-01,Singapore Central,FMCG Household,A,SUP-008,3.56,6.39,10,1.5,1424.542,1017.491,368618,43312,0,0.0,0,1.06,40618,35569,18492,23229,21011,combination,76.8,76.8,1275.646,0,0,2026-08-31
SKU-0009,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-004,54.11,78.08,21,2.8,5.841,4.926,1342,164,1,3.0,17,16.07,178,251,213,382,346,combination,9.3,-9.3,4.961,0,1,2026-08-31
SKU-0010,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-028,11.31,19.67,12,2.9,10.751,7.138,2372,310,0,0.0,0,3.36,268,301,154,1133,1025,holt_winters,16.8,-16.8,5.858,0,0,2026-08-31
SKU-0011,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-040,8.53,15.03,26,6.5,14.871,11.329,3377,489,0,0.0,0,2.53,541,430,443,1536,1390,combination,5.6,-5.6,8.424,0,0,2026-08-31
SKU-0012,WH-SIN-01,Singapore Central,Apparel & Textiles,A,SUP-034,8.89,18.75,16,4.8,66.625,42.214,17634,1936,0,0.0,0,2.64,2381,1236,950,3183,2879,seasonal_index,44.1,44.1,44.238,0,0,2026-08-31
SKU-0013,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-024,10.62,13.65,32,9.2,3.011,2.518,751,567,1,2.0,23,3.15,93,87,116,620,560,combination,13.7,-13.7,2.536,0,0,2026-08-31
SKU-0014,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-002,1.85,3.91,9,2.9,28.992,17.624,6660,2021,0,0.0,0,0.55,1103,864,316,4600,4161,combination,14.1,-14.1,11.451,0,0,2026-08-31
SKU-0015,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-040,25.96,46.6,16,4.8,46.334,30.816,11169,2508,0,0.0,0,7.71,1561,1073,744,1553,1405,seasonal_index,14.5,14.5,26.163,0,0,2026-08-31
SKU-0016,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-018,38.84,53.84,29,4.7,19.773,14.295,4131,185,3,7.3,460,11.54,493,597,680,829,750,combination,29.1,-29.1,11.622,0,1,2026-08-31
SKU-0017,WH-SIN-01,Singapore Central,Medical Supplies,B,SUP-012,21.3,42.45,12,2.9,10.31,5.262,2745,1028,0,0.0,0,6.33,341,241,129,809,731,seasonal_index,14.2,14.2,5.674,0,0,2026-08-31
SKU-0018,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-036,24.1,51.06,16,2.8,16.17,10.168,4105,678,0,0.0,0,7.16,392,407,275,952,861,combination,9.8,-9.8,8.79,0,0,2026-08-31
SKU-0019,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-030,3.04,4.42,7,1.3,9.014,5.791,2257,2050,0,0.0,0,0.9,328,235,86,2005,1814,snaive,6.5,6.5,7.107,0,0,2026-08-31
SKU-0020,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-030,38.15,84.92,21,7.0,8.093,4.561,1981,239,0,0.0,0,11.33,245,283,233,536,484,seasonal_index,19.8,-19.8,4.703,0,0,2026-08-31
SKU-0021,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-012,1.94,3.15,8,2.2,24.849,13.863,6368,2028,0,0.0,0,0.58,730,739,264,4147,3752,combination,11.4,11.4,14.508,0,0,2026-08-31
SKU-0022,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-040,26.07,46.32,21,7.2,8.91,7.35,2189,739,0,0.0,0,7.74,233,214,193,680,615,combination,45.1,45.1,5.654,0,0,2026-08-31
SKU-0023,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-019,1.34,3.15,20,4.1,9.29,7.16,2577,1549,0,0.0,0,0.4,359,234,214,3054,2762,seasonal_index,15.6,15.6,7.881,0,0,2026-08-31
SKU-0024,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-022,1.27,1.95,8,1.9,80.753,45.137,19415,5244,0,0.0,0,0.38,2389,2231,792,9237,8355,seasonal_index,4.8,4.8,42.297,0,0,2026-08-31
SKU-0025,WH-SIN-01,Singapore Central,FMCG Household,B,SUP-031,2.44,5.01,9,2.0,112.77,73.914,28804,5586,0,0.0,0,0.72,3132,3286,1391,7930,7173,combination,4.0,-4.0,82.079,0,0,2026-08-31
SKU-0026,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-027,16.01,24.06,16,2.0,34.534,24.711,9578,1188,0,0.0,0,4.75,976,1384,925,1709,1545,combination,6.1,-6.1,28.403,0,0,2026-08-31
SKU-0027,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-007,6.15,12.49,18,2.9,31.058,19.831,7159,1468,0,0.0,0,1.83,1059,1253,890,2610,2361,combination,30.6,-30.6,19.71,0,0,2026-08-31
SKU-0028,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-013,53.0,94.02,18,4.2,26.112,15.548,6000,715,0,0.0,0,15.74,862,931,671,816,738,combination,6.9,6.9,16.096,0,0,2026-08-31
SKU-0029,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-015,61.4,87.45,17,2.0,15.57,7.031,4020,394,0,0.0,0,18.24,519,426,290,585,530,seasonal_index,14.0,14.0,7.155,0,0,2026-08-31
SKU-0030,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-038,31.13,49.34,28,9.3,3.655,3.115,915,205,1,6.0,24,9.25,122,85,109,398,360,combination,73.7,73.7,3.416,0,0,2026-08-31
SKU-0031,WH-SIN-01,Singapore Central,FMCG Household,B,SUP-029,3.6,5.41,7,0.9,60.134,34.779,14130,6866,0,0.0,0,1.07,2690,1686,539,4750,4297,seasonal_index,7.2,-7.2,33.459,0,0,2026-08-31
SKU-0032,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-015,13.88,18.46,18,2.7,11.222,9.959,2079,934,0,0.0,0,4.12,313,407,287,1046,946,combination,17.9,-17.9,6.124,0,0,2026-08-31
SKU-0033,WH-SIN-01,Singapore Central,Industrial Components,A,SUP-030,8.1,10.53,24,7.0,141.175,101.742,34136,3554,1,1.0,315,2.41,3843,4697,4472,4850,4387,holt_winters,11.4,11.4,88.596,0,1,2026-08-31
SKU-0034,WH-SIN-01,Singapore Central,Industrial Components,A,SUP-030,19.14,29.21,20,2.5,53.696,36.556,12394,2210,0,0.0,0,5.68,1355,1472,1216,1948,1762,holt_winters,2.9,-2.9,31.9,0,0,2026-08-31
SKU-0035,WH-SIN-01,Singapore Central,Medical Supplies,B,SUP-016,11.81,15.28,14,4.6,28.378,18.974,6463,2339,0,0.0,0,3.51,984,829,494,1802,1630,snaive,10.5,-10.5,17.402,0,0,2026-08-31
SKU-0036,WH-SIN-01,Singapore Central,Consumer Electronics,C,SUP-017,11.4,15.82,19,5.3,6.781,5.612,1589,919,0,0.0,0,3.39,258,214,182,896,811,combination,11.9,11.9,6.409,0,0,2026-08-31
SKU-0037,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-036,48.54,93.54,17,2.0,5.967,4.352,1527,244,0,0.0,0,14.42,178,131,103,408,369,combination,17.4,17.4,4.205,0,0,2026-08-31
SKU-0038,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-023,12.84,24.45,17,4.6,77.342,42.358,19333,830,0,0.0,0,3.81,1938,2450,1702,2855,2582,combination,13.6,-13.6,46.213,0,1,2026-08-31
SKU-0039,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-006,19.9,38.71,21,5.4,9.274,7.707,2358,461,1,6.0,40,5.91,233,273,251,794,718,combination,0.1,0.1,7.903,0,0,2026-08-31
SKU-0040,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-029,12.08,18.14,35,10.1,18.849,12.374,4209,615,2,4.5,164,3.59,658,646,854,1452,1313,combination,7.3,-7.3,10.335,0,1,2026-08-31
SKU-0041,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-024,6.52,14.19,17,5.2,1.644,1.693,400,332,0,0.0,0,1.94,58,37,34,583,528,combination,81.1,81.1,1.902,0,0,2026-08-31
SKU-0042,WH-SIN-01,Singapore Central,FMCG Household,B,SUP-021,3.86,6.82,10,2.8,94.896,61.18,21320,6021,0,0.0,0,1.15,3244,2926,1246,5756,5206,combination,23.5,23.5,51.929,0,0,2026-08-31
SKU-0043,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-030,7.1,9.66,33,8.1,13.392,9.528,3253,1253,2,6.5,90,2.11,351,347,462,1596,1444,combination,2.5,-2.5,8.4,0,0,2026-08-31
SKU-0044,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-037,11.38,15.63,20,3.6,3.463,3.202,857,450,0,0.0,0,3.38,111,87,82,641,580,combination,5.0,-5.0,3.166,0,0,2026-08-31
SKU-0045,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-014,1.58,2.98,8,2.2,35.364,18.603,8456,1941,0,0.0,0,0.47,1109,988,343,5496,4972,combination,27.9,27.9,17.143,0,0,2026-08-31
SKU-0046,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-017,2.31,3.22,6,2.0,50.756,23.147,13127,2122,0,0.0,0,0.69,1626,1380,380,5435,4916,combination,2.5,2.5,25.7,0,0,2026-08-31
SKU-0047,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-008,24.11,40.36,29,7.2,10.162,7.463,2554,834,1,2.0,22,7.16,369,295,346,755,683,combination,10.3,-10.3,6.853,0,0,2026-08-31
SKU-0048,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-026,20.76,49.08,25,6.7,8.83,6.448,1968,471,0,0.0,0,6.17,283,351,343,758,686,seasonal_index,20.1,-20.1,6.229,0,0,2026-08-31
SKU-0049,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-017,8.95,11.5,24,5.0,7.049,5.222,1774,252,0,0.0,0,2.66,247,174,183,1031,933,seasonal_index,16.1,16.1,5.392,0,0,2026-08-31
SKU-0050,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-014,20.4,26.36,23,6.6,12.751,8.508,3392,796,0,0.0,0,6.06,396,335,331,919,831,seasonal_index,6.6,-6.6,9.37,0,0,2026-08-31
SKU-0051,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-028,53.4,126.39,15,5.2,28.203,17.788,6741,1186,0,0.0,0,15.86,917,720,469,845,764,combination,19.9,-19.9,17.127,0,0,2026-08-31
SKU-0052,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-017,42.07,73.87,19,2.7,121.759,79.457,30431,2318,0,0.0,0,12.49,4233,3209,2585,1978,1790,combination,4.2,4.2,77.12,0,1,2026-08-31
SKU-0053,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-019,2.9,3.95,9,1.4,1.874,1.562,416,758,0,0.0,0,0.86,39,45,22,935,846,snaive,1.7,-1.7,1.69,0,0,2026-08-31
SKU-0054,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-018,36.5,79.87,21,4.9,5.556,4.486,1426,173,0,0.0,0,10.84,158,146,137,454,410,combination,10.5,-10.5,4.624,0,0,2026-08-31
SKU-0055,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-011,40.86,88.24,29,6.4,11.071,7.873,2533,405,4,3.5,154,12.14,304,300,368,605,547,snaive,12.4,-12.4,8.878,0,0,2026-08-31
SKU-0056,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-006,0.72,1.23,9,2.2,78.433,42.754,19340,4056,0,0.0,0,0.21,2069,2956,1111,12246,11077,combination,20.5,-20.5,45.384,0,0,2026-08-31
SKU-0057,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-034,11.17,20.08,11,1.2,12.537,6.744,3366,1324,0,0.0,0,3.32,361,379,179,1231,1114,snaive,0.7,0.7,7.376,0,0,2026-08-31
SKU-0058,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-004,30.36,44.54,28,5.6,0.784,1.003,186,26,0,0.0,0,9.02,32,23,30,187,169,combination,6.8,-6.8,0.998,1,1,2026-08-31
SKU-0059,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-013,25.62,33.63,16,3.9,17.205,12.871,4180,342,0,0.0,0,7.61,428,640,422,953,862,holt_winters,8.6,-8.6,12.219,0,1,2026-08-31
SKU-0060,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-027,53.45,94.44,20,4.9,180.123,137.667,40901,6036,0,0.0,0,15.87,6663,3615,3150,2135,1931,combination,21.2,21.2,100.606,0,0,2026-08-31
SKU-0061,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-006,27.68,41.08,22,5.8,1.556,1.698,373,172,1,5.0,14,8.22,30,39,42,276,249,croston_sba,1.1,-1.1,1.75,1,0,2026-08-31
SKU-0062,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-027,21.22,39.22,18,5.0,32.548,23.52,7532,1284,0,0.0,0,6.3,924,1228,893,1440,1303,combination,21.3,-21.3,22.365,0,0,2026-08-31
SKU-0063,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-030,45.04,94.04,34,8.9,4.844,4.45,1117,180,2,6.0,77,13.38,153,139,199,381,345,snaive,16.7,16.7,4.402,0,1,2026-08-31
SKU-0064,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-027,2.37,3.06,7,2.1,46.162,30.389,11281,2753,0,0.0,0,0.7,1591,1252,423,5146,4654,combination,30.7,30.7,30.07,0,0,2026-08-31
SKU-0065,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-013,47.75,84.43,25,6.4,2.636,2.483,587,86,0,0.0,0,14.18,93,82,87,273,247,combination,3.2,-3.2,2.224,0,1,2026-08-31
SKU-0066,WH-SIN-01,Singapore Central,Medical Supplies,B,SUP-001,16.68,23.94,16,3.8,23.334,16.068,6240,1263,0,0.0,0,4.95,836,565,412,1376,1244,combination,12.4,12.4,16.784,0,0,2026-08-31
SKU-0067,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-036,23.26,49.98,17,4.3,115.178,46.145,28305,1318,0,0.0,0,6.91,3259,3183,2087,2587,2340,combination,1.7,1.7,41.747,0,1,2026-08-31
